% cluster ARFF file
@relation cluster

@attribute onBoltRate numeric
@attribute joinBoltRate numeric
@attribute spoutRate numeric
@attribute supervisors numeric
@attribute cpu numeric
@attribute memory numeric
@attribute workers numeric
@attribute onBoltNumber numeric
@attribute joinBoltNumber numeric
@attribute onBoltParallism numeric
@attribute joinBoltParallism numeric
@attribute spoutsParallism numeric
@attribute windowLength numeric
@attribute emitFrequency numeric
@attribute cpu_used numeric
@attribute memory_used numeric
@attribute latency numeric

@data
97933,41304,98119,4,96,192,70,4,2,16,31,12,60,6,68,76994,401
123717,51892,123917,4,96,192,70,4,2,16,31,12,60,6,74,77782,440
221998,97858,222392,4,96,192,45,4,2,10,11,21,48,6,93,50385,3214
39635,16637,38694,4,96,192,45,4,2,10,11,21,48,6,37,52941,533
70017,29225,69633,4,96,192,45,4,2,10,11,21,48,6,51,53129,474
102250,42642,101870,4,96,192,45,4,2,10,11,21,48,6,62,53701,466
131239,55429,130744,4,96,192,45,4,2,10,11,21,48,6,69,54138,516
272744,128549,273532,4,96,192,28,4,2,14,23,19,45,9,89,37008,2166
46697,19617,44924,4,96,192,28,4,2,14,23,19,45,9,37,36862,485
83818,35818,83760,4,96,192,28,4,2,14,23,19,45,9,49,37035,388
121866,52373,121899,4,96,192,28,4,2,14,23,19,45,9,61,37297,384
155000,66080,154895,4,96,192,28,4,2,14,23,19,45,9,69,37633,421
243227,122265,244194,4,96,192,44,4,2,23,30,12,75,25,93,49296,1198
40946,17395,40687,4,96,192,44,4,2,23,30,12,75,25,37,52652,340
71382,30342,71897,4,96,192,44,4,2,23,30,12,75,25,51,52632,246
102342,44142,102921,4,96,192,44,4,2,23,30,12,75,25,63,53014,242
129731,55170,130115,4,96,192,44,4,2,23,30,12,75,25,70,53515,247
126456,55492,179721,4,96,192,38,4,2,21,11,14,81,9,89,40284,5604
107157,51292,106184,4,96,192,94,4,2,10,13,29,110,11,94,82371,10874
17272,10050,16800,4,96,192,94,4,2,10,13,29,110,11,37,91651,774
32452,13753,31675,4,96,192,94,4,2,10,13,29,110,11,41,91469,740
48366,21111,47697,4,96,192,94,4,2,10,13,29,110,11,53,91447,727
63823,27608,63014,4,96,192,94,4,2,10,13,29,110,11,61,94098,700
128892,48657,133879,4,96,192,87,4,2,29,6,24,75,25,91,76517,4090
138194,60694,138512,4,96,192,59,4,2,30,9,23,72,18,91,53326,9559
22128,11895,22329,4,96,192,59,4,2,30,9,23,72,18,31,55563,644
42562,19060,42725,4,96,192,59,4,2,30,9,23,72,18,43,54588,608
63067,27651,63381,4,96,192,59,4,2,30,9,23,72,18,54,54341,586
82650,36697,83083,4,96,192,59,4,2,30,9,23,72,18,62,55626,570
133983,64830,133219,4,96,192,18,4,2,12,26,25,110,22,84,27180,5881
22905,10113,21529,4,96,192,18,4,2,12,26,25,110,22,25,26795,451
42612,17963,41929,4,96,192,18,4,2,12,26,25,110,22,29,26862,447
63855,27087,63301,4,96,192,18,4,2,12,26,25,110,22,39,27338,470
84271,36406,83735,4,96,192,18,4,2,12,26,25,110,22,48,27412,512
238948,111276,238523,4,96,192,44,4,2,7,24,27,64,16,91,53724,3775
43383,18446,41101,4,96,192,44,4,2,7,24,27,64,16,38,54676,601
75053,32010,74401,4,96,192,44,4,2,7,24,27,64,16,53,54462,579
110125,47078,109257,4,96,192,44,4,2,7,24,27,64,16,63,55104,571
142891,61970,141748,4,96,192,44,4,2,7,24,27,64,16,71,55564,639
260327,123151,259919,4,96,192,27,4,2,27,29,20,60,20,89,36419,2576
43103,18783,42770,4,96,192,27,4,2,27,29,20,60,20,36,36006,475
78924,33843,79220,4,96,192,27,4,2,27,29,20,60,20,48,36330,421
114777,48996,115146,4,96,192,27,4,2,27,29,20,60,20,60,36729,384
145884,62536,146181,4,96,192,27,4,2,27,29,20,60,20,67,36963,446
178624,69779,178017,4,96,192,87,4,2,23,8,12,78,13,92,70544,2751
32331,12436,32528,4,96,192,87,4,2,23,8,12,78,13,39,75771,521
55033,20511,55483,4,96,192,87,4,2,23,8,12,78,13,53,75199,450
77759,29740,78194,4,96,192,87,4,2,23,8,12,78,13,64,75004,433
98704,37694,99097,4,96,192,87,4,2,23,8,12,78,13,71,75292,469
179073,81799,178965,4,96,192,87,4,2,13,18,27,68,17,93,83620,5269
31702,13220,29633,4,96,192,87,4,2,13,18,27,68,17,39,94217,713
53477,22394,52893,4,96,192,87,4,2,13,18,27,68,17,55,93768,697
78537,32925,77933,4,96,192,87,4,2,13,18,27,68,17,66,94873,672
102213,43123,101685,4,96,192,87,4,2,13,18,27,68,17,73,96679,694
65005,29053,65677,4,96,192,7,4,2,25,31,16,56,8,45,15101,11324
11761,5156,11625,4,96,192,7,4,2,25,31,16,56,8,10,15035,333
21455,8943,21458,4,96,192,7,4,2,25,31,16,56,8,13,15107,276
32012,13493,32175,4,96,192,7,4,2,25,31,16,56,8,18,15235,308
42413,18691,42720,4,96,192,7,4,2,25,31,16,56,8,23,15275,317
191539,90543,192109,4,96,192,95,4,2,27,25,11,52,13,94,73442,901
31772,13717,32137,4,96,192,95,4,2,27,25,11,52,13,40,82005,495
53808,22676,54476,4,96,192,95,4,2,27,25,11,52,13,56,81533,402
76289,32478,76946,4,96,192,95,4,2,27,25,11,52,13,68,80976,399
96346,41057,97039,4,96,192,95,4,2,27,25,11,52,13,73,80861,440
237261,102395,238024,4,96,192,24,4,2,5,17,32,35,7,87,33830,5000
41066,17386,38161,4,96,192,24,4,2,5,17,32,35,7,32,33662,528
72874,30737,71814,4,96,192,24,4,2,5,17,32,35,7,42,33979,546
106813,45371,105844,4,96,192,24,4,2,5,17,32,35,7,53,34184,640
142299,60499,141485,4,96,192,24,4,2,5,17,32,35,7,63,34344,625
97560,43188,97517,4,96,192,19,4,2,7,10,29,105,15,81,27240,20727
16660,8315,15943,4,96,192,19,4,2,7,10,29,105,15,21,27023,556
31603,13717,30579,4,96,192,19,4,2,7,10,29,105,15,23,27144,502
47315,20883,46319,4,96,192,19,4,2,7,10,29,105,15,32,27546,505
62519,27228,61614,4,96,192,19,4,2,7,10,29,105,15,40,27605,528
188254,91569,186364,4,96,192,83,4,2,19,27,22,119,17,94,81326,3732
31785,13006,30827,4,96,192,83,4,2,19,27,22,119,17,40,91683,680
55150,22645,54951,4,96,192,83,4,2,19,27,22,119,17,56,90655,629
80711,33355,80653,4,96,192,83,4,2,19,27,22,119,17,68,91270,582
104797,44491,104626,4,96,192,83,4,2,19,27,22,119,17,73,92566,609
90001,42429,88782,4,96,192,17,4,2,27,30,31,115,23,72,25037,18753
16226,7556,15595,4,96,192,17,4,2,27,30,31,115,23,19,24735,458
28986,12290,29359,4,96,192,17,4,2,27,30,31,115,23,23,24918,335
44193,19558,44806,4,96,192,17,4,2,27,30,31,115,23,31,25359,399
57686,25638,58470,4,96,192,17,4,2,27,30,31,115,23,37,25489,534
190053,86832,198522,4,96,192,83,4,2,32,27,17,33,11,95,70775,2015
38283,15043,33768,4,96,192,83,4,2,32,27,17,33,11,44,82250,599
57107,24001,57956,4,96,192,83,4,2,32,27,17,33,11,57,82333,460
82539,34997,83357,4,96,192,83,4,2,32,27,17,33,11,68,83386,518
105854,44439,106524,4,96,192,83,4,2,32,27,17,33,11,74,84133,531
260840,123617,261579,4,96,192,27,4,2,30,17,14,48,16,88,36247,1675
42919,18807,43179,4,96,192,27,4,2,30,17,14,48,16,35,36246,380
77583,33673,78227,4,96,192,27,4,2,30,17,14,48,16,46,36348,304
112096,48886,112791,4,96,192,27,4,2,30,17,14,48,16,59,36688,300
141921,61887,142530,4,96,192,27,4,2,30,17,14,48,16,65,37025,338
35564,15621,36621,4,96,192,5,4,2,31,8,16,76,19,34,12964,17962
6597,3207,6117,4,96,192,5,4,2,31,8,16,76,19,6,12886,498
12145,5432,12154,4,96,192,5,4,2,31,8,16,76,19,7,12944,302
18495,8202,18469,4,96,192,5,4,2,31,8,16,76,19,11,13045,311
24493,11111,24672,4,96,192,5,4,2,31,8,16,76,19,14,13067,415
226412,99093,228540,4,96,192,65,4,2,25,18,26,32,8,95,62769,3578
40185,17517,39162,4,96,192,65,4,2,25,18,26,32,8,42,68363,665
68867,29432,68953,4,96,192,65,4,2,25,18,26,32,8,58,68448,614
100615,42846,100728,4,96,192,65,4,2,25,18,26,32,8,69,69064,593
130492,56443,130514,4,96,192,65,4,2,25,18,26,32,8,75,69487,632
228056,104326,228257,4,96,192,66,4,2,18,7,8,33,11,93,56283,796
37521,15939,37785,4,96,192,66,4,2,18,7,8,33,11,37,59280,328
63334,26707,63714,4,96,192,66,4,2,18,7,8,33,11,51,58775,245
88942,37948,89371,4,96,192,66,4,2,18,7,8,33,11,62,58712,295
111270,46882,111624,4,96,192,66,4,2,18,7,8,33,11,68,59423,342
121413,61299,120851,4,96,192,42,4,2,10,11,4,114,19,89,40419,1113
22802,9006,23369,4,96,192,42,4,2,10,11,4,114,19,21,41309,246
36111,15241,36321,4,96,192,42,4,2,10,11,4,114,19,29,40264,160
51495,22232,51702,4,96,192,42,4,2,10,11,4,114,19,38,40142,134
65356,27048,65655,4,96,192,42,4,2,10,11,4,114,19,45,41019,223
212693,101431,216349,4,96,192,59,4,2,23,17,20,78,26,95,58301,2853
36214,15831,35893,4,96,192,59,4,2,23,17,20,78,26,39,63819,476
63313,27129,65399,4,96,192,59,4,2,23,17,20,78,26,53,63758,464
92140,40175,94008,4,96,192,59,4,2,23,17,20,78,26,65,64350,424
152544,63781,152561,4,96,192,67,4,2,17,6,5,60,6,85,52196,777
24102,9248,24517,4,96,192,67,4,2,17,6,5,60,6,29,53632,297
42203,16472,42657,4,96,192,67,4,2,17,6,5,60,6,37,52944,212
59271,23294,59949,4,96,192,67,4,2,17,6,5,60,6,48,52013,183
74395,29076,74765,4,96,192,67,4,2,17,6,5,60,6,55,51248,207
166229,78355,168273,4,96,192,90,4,2,15,24,31,84,12,95,85401,6289
30362,12697,27949,4,96,192,90,4,2,15,24,31,84,12,40,99901,746
50886,20588,50425,4,96,192,90,4,2,15,24,31,84,12,55,99461,717
75676,30664,75088,4,96,192,90,4,2,15,24,31,84,12,68,100360,713
98030,39869,97492,4,96,192,90,4,2,15,24,31,84,12,73,101685,699
237762,115050,238513,4,96,192,21,4,2,11,26,4,48,12,82,27903,200
38789,16317,38374,4,96,192,21,4,2,11,26,4,48,12,27,28436,132
64607,27289,65172,4,96,192,21,4,2,11,26,4,48,12,37,27970,98
87275,36951,87673,4,96,192,21,4,2,11,26,4,48,12,46,28108,93
107535,45861,107989,4,96,192,21,4,2,11,26,4,48,12,52,28662,126
195777,86636,196926,4,96,192,74,4,2,12,19,30,30,6,94,76417,5005
35462,14096,32784,4,96,192,74,4,2,12,19,30,30,6,39,84581,720
59258,24054,58600,4,96,192,74,4,2,12,19,30,30,6,55,84762,695
86828,35477,86239,4,96,192,74,4,2,12,19,30,30,6,66,86183,676
114139,46441,113473,4,96,192,74,4,2,12,19,30,30,6,73,87229,688
232910,112536,234054,4,96,192,46,4,2,28,32,21,108,36,93,53556,3234
39659,17376,39113,4,96,192,46,4,2,28,32,21,108,36,40,56082,577
70075,30249,70459,4,96,192,46,4,2,28,32,21,108,36,54,55894,541
101963,43214,102423,4,96,192,46,4,2,28,32,21,108,36,64,56197,523
132198,56856,132598,4,96,192,46,4,2,28,32,21,108,36,72,56749,580
213773,95861,212979,4,96,192,28,4,2,15,30,25,72,9,89,37333,9441
36601,15710,35413,4,96,192,28,4,2,15,30,25,72,9,33,36894,536
65470,27484,65124,4,96,192,28,4,2,15,30,25,72,9,43,37210,510
96275,40691,95875,4,96,192,28,4,2,15,30,25,72,9,54,37721,492
125670,53987,125261,4,96,192,28,4,2,15,30,25,72,9,64,37891,502
176806,84172,174803,4,96,192,83,4,2,7,19,9,110,11,92,70242,1501
29718,12070,29049,4,96,192,83,4,2,7,19,9,110,11,36,80562,394
50750,20964,50717,4,96,192,83,4,2,7,19,9,110,11,48,79655,334
72826,29060,72690,4,96,192,83,4,2,7,19,9,110,11,60,80042,319
91250,37340,91119,4,96,192,83,4,2,7,19,9,110,11,67,81364,335
255264,120286,254553,4,96,192,41,4,2,28,14,13,76,19,92,43745,1526
39889,17661,39807,4,96,192,41,4,2,28,14,13,76,19,39,43816,427
71697,31497,72423,4,96,192,41,4,2,28,14,13,76,19,52,43632,346
103310,44963,104010,4,96,192,41,4,2,28,14,13,76,19,62,44620,302
130425,56505,131055,4,96,192,41,4,2,28,14,13,76,19,70,45150,368
215466,103092,214264,4,96,192,61,4,2,11,28,22,98,14,94,64745,3067
38012,15201,35756,4,96,192,61,4,2,11,28,22,98,14,39,69987,609
64984,26622,64682,4,96,192,61,4,2,11,28,22,98,14,55,69798,573
94939,38275,94596,4,96,192,61,4,2,11,28,22,98,14,65,70130,548
122290,50795,121893,4,96,192,61,4,2,11,28,22,98,14,72,71035,561
182792,89515,184997,4,96,192,83,4,2,17,18,6,40,8,92,63547,478
30772,13312,30921,4,96,192,83,4,2,17,18,6,40,8,35,72650,249
50950,22116,51488,4,96,192,83,4,2,17,18,6,40,8,48,72621,182
70867,30776,71322,4,96,192,83,4,2,17,18,6,40,8,61,71928,194
87232,37830,87654,4,96,192,83,4,2,17,18,6,40,8,67,71390,169
222578,101925,222381,4,96,192,50,4,2,7,19,23,80,8,93,57665,3516
40225,15536,37867,4,96,192,50,4,2,7,19,23,80,8,38,59558,578
69384,27603,68884,4,96,192,50,4,2,7,19,23,80,8,51,59713,548
101626,40482,101156,4,96,192,50,4,2,7,19,23,80,8,63,60225,516
130889,53538,130114,4,96,192,50,4,2,7,19,23,80,8,70,60520,581
196889,91403,196815,4,96,192,75,4,2,27,17,22,70,10,94,72665,4146
33523,14299,33158,4,96,192,75,4,2,27,17,22,70,10,40,79448,672
58509,23808,58732,4,96,192,75,4,2,27,17,22,70,10,57,78960,612
85233,34980,85520,4,96,192,75,4,2,27,17,22,70,10,67,79706,586
110156,45704,110340,4,96,192,75,4,2,27,17,22,70,10,73,81173,603
182947,67708,182868,4,96,192,63,4,2,17,7,27,77,11,93,66005,7830
29772,11951,29264,4,96,192,63,4,2,17,7,27,77,11,36,70315,719
52896,19457,52446,4,96,192,63,4,2,17,7,27,77,11,48,70241,672
77573,29118,77258,4,96,192,63,4,2,17,7,27,77,11,60,71361,671
100907,37529,100621,4,96,192,63,4,2,17,7,27,77,11,67,72802,687
243760,120861,243638,4,96,192,48,4,2,30,30,28,84,21,94,56566,3568
40910,17752,40191,4,96,192,48,4,2,30,30,28,84,21,42,58574,673
73139,31834,73195,4,96,192,48,4,2,30,30,28,84,21,57,58357,628
108252,46668,108404,4,96,192,48,4,2,30,30,28,84,21,67,58685,609
138156,60691,138262,4,96,192,48,4,2,30,30,28,84,21,74,59392,640
233271,121589,259652,4,96,192,45,4,2,14,27,13,63,7,93,49433,1050
68987,27448,43823,4,96,192,45,4,2,14,27,13,63,7,46,52830,364
75279,32335,76479,4,96,192,45,4,2,14,27,13,63,7,53,52517,284
108359,46225,109362,4,96,192,45,4,2,14,27,13,63,7,64,53130,326
136832,58882,137906,4,96,192,45,4,2,14,27,13,63,7,71,54008,396
64890,29532,63802,4,96,192,18,4,2,16,6,25,80,20,60,26149,27272
10814,5960,10041,4,96,192,18,4,2,16,6,25,80,20,16,26266,591
20661,9058,20353,4,96,192,18,4,2,16,6,25,80,20,16,26284,431
31682,14024,31258,4,96,192,18,4,2,16,6,25,80,20,24,26818,427
42158,18415,41801,4,96,192,18,4,2,16,6,25,80,20,29,27049,472
141684,57328,176792,4,96,192,30,4,2,22,10,21,72,9,78,38807,7054
217221,114705,215930,4,96,192,69,4,2,29,19,15,91,13,94,68855,2282
35489,15682,35804,4,96,192,69,4,2,29,19,15,91,13,41,73587,577
62624,27406,63155,4,96,192,69,4,2,29,19,15,91,13,58,73262,472
90266,39615,90784,4,96,192,69,4,2,29,19,15,91,13,69,74221,483
115536,49838,116070,4,96,192,69,4,2,29,19,15,91,13,74,75350,492
259374,127593,258490,4,96,192,31,4,2,29,24,9,64,8,89,39770,815
42498,18051,43385,4,96,192,31,4,2,29,24,9,64,8,36,40018,295
74892,32349,75624,4,96,192,31,4,2,29,24,9,64,8,48,38794,212
105138,45229,105842,4,96,192,31,4,2,29,24,9,64,8,58,39214,204
132226,56562,133113,4,96,192,31,4,2,29,24,9,64,8,66,40110,398
206274,98357,205454,4,96,192,45,4,2,17,18,23,90,30,94,50875,4225
37903,17765,37440,4,96,192,45,4,2,17,18,23,90,30,37,52812,599
67718,29038,67528,4,96,192,45,4,2,17,18,23,90,30,51,52798,533
99089,42539,98948,4,96,192,45,4,2,17,18,23,90,30,63,53471,520
127513,55665,127303,4,96,192,45,4,2,17,18,23,90,30,69,54248,559
173607,91751,171711,4,96,192,88,4,2,14,27,6,114,19,93,67186,551
28805,12622,28803,4,96,192,88,4,2,14,27,6,114,19,36,78799,301
47608,20576,47950,4,96,192,88,4,2,14,27,6,114,19,49,78367,228
66858,28978,67171,4,96,192,88,4,2,14,27,6,114,19,61,77459,240
82763,35652,83091,4,96,192,88,4,2,14,27,6,114,19,68,77412,234
174424,69182,174762,4,96,192,31,4,2,29,5,20,36,4,83,40131,4550
25484,11752,25493,4,96,192,31,4,2,29,5,20,36,4,26,40956,511
48507,20761,48817,4,96,192,31,4,2,29,5,20,36,4,37,40979,524
66991,28951,67270,4,96,192,31,4,2,29,5,20,36,4,45,41676,472
91414,39009,91788,4,96,192,31,4,2,29,5,20,36,4,54,41961,459
185497,89081,184145,4,96,192,77,4,2,8,24,11,96,12,93,68896,1653
32481,13246,31590,4,96,192,77,4,2,8,24,11,96,12,36,79039,448
53924,21486,53851,4,96,192,77,4,2,8,24,11,96,12,49,77895,351
77300,31189,77213,4,96,192,77,4,2,8,24,11,96,12,61,78306,332
99078,40839,99034,4,96,192,77,4,2,8,24,11,96,12,69,79572,351
239961,112127,268460,4,96,192,40,4,2,16,16,26,63,21,93,48942,2873
75135,31276,46050,4,96,192,40,4,2,16,16,26,63,21,47,50343,594
79241,34420,80018,4,96,192,40,4,2,16,16,26,63,21,55,50203,532
115061,49744,115655,4,96,192,40,4,2,16,16,26,63,21,64,50974,545
262827,126734,265801,4,96,192,39,4,2,22,15,10,30,3,90,41061,916
45397,19432,44707,4,96,192,39,4,2,22,15,10,30,3,38,41536,307
78114,34436,78916,4,96,192,39,4,2,22,15,10,30,3,52,41397,336
110537,48537,111309,4,96,192,39,4,2,22,15,10,30,3,62,42130,394
137849,60337,138756,4,96,192,39,4,2,22,15,10,30,3,69,42698,430
193158,98485,194833,4,96,192,51,4,2,25,31,11,90,9,92,51534,1646
32307,14948,32221,4,96,192,51,4,2,25,31,11,90,9,34,54930,463
55146,25394,55752,4,96,192,51,4,2,25,31,11,90,9,47,54211,361
79361,35850,80061,4,96,192,51,4,2,25,31,11,90,9,58,54352,307
102750,46466,103399,4,96,192,51,4,2,25,31,11,90,9,66,55490,344
101202,48360,101746,4,96,192,12,4,2,17,22,13,88,11,70,20099,14123
16506,7235,16191,4,96,192,12,4,2,17,22,13,88,11,13,19730,305
31183,13801,31341,4,96,192,12,4,2,17,22,13,88,11,20,20002,286
46347,20294,46456,4,96,192,12,4,2,17,22,13,88,11,27,20226,283
60971,26679,61113,4,96,192,12,4,2,17,22,13,88,11,34,20326,328
23671,9234,24296,4,96,192,7,4,2,10,29,31,56,7,37,14281,71742
5068,2203,4044,4,96,192,7,4,2,10,29,31,56,7,8,14228,944
7891,3146,7430,4,96,192,7,4,2,10,29,31,56,7,5,14092,614
159299,79522,161880,4,96,192,26,4,2,30,19,17,112,16,84,35087,4519
32671,15364,27762,4,96,192,26,4,2,30,19,17,112,16,31,35165,471
49997,22227,50905,4,96,192,26,4,2,30,19,17,112,16,37,35225,452
74120,32983,74973,4,96,192,26,4,2,30,19,17,112,16,47,35819,393
97205,43205,98150,4,96,192,26,4,2,30,19,17,112,16,56,36001,402
231192,106391,254216,4,96,192,31,4,2,10,13,22,51,17,90,39411,2845
68032,28557,46004,4,96,192,31,4,2,10,13,22,51,17,42,40095,474
79862,33888,81811,4,96,192,31,4,2,10,13,22,51,17,49,40257,386
115881,49363,117564,4,96,192,31,4,2,10,13,22,51,17,60,40704,429
194846,94414,194193,4,96,192,56,4,2,20,22,29,114,19,94,62502,7055
31554,14881,30861,4,96,192,56,4,2,20,22,29,114,19,37,63917,693
58162,25182,57849,4,96,192,56,4,2,20,22,29,114,19,51,63383,677
82661,35718,82416,4,96,192,56,4,2,20,22,29,114,19,63,64393,663
110769,48313,110577,4,96,192,56,4,2,20,22,29,114,19,70,65367,641
208121,93165,205563,4,96,192,43,4,2,24,11,26,75,15,92,51676,4772
35569,15729,34851,4,96,192,43,4,2,24,11,26,75,15,39,52496,594
63875,27534,63780,4,96,192,43,4,2,24,11,26,75,15,50,52672,581
94012,39994,93942,4,96,192,43,4,2,24,11,26,75,15,62,53671,568
123351,53387,123313,4,96,192,43,4,2,24,11,26,75,15,69,54091,569
189735,83376,190200,4,96,192,91,4,2,14,27,12,50,10,93,77561,1742
32366,12870,31881,4,96,192,91,4,2,14,27,12,50,10,39,87514,511
55036,22034,55157,4,96,192,91,4,2,14,27,12,50,10,54,87758,418
78496,32088,78619,4,96,192,91,4,2,14,27,12,50,10,66,88248,408
99692,40392,99829,4,96,192,91,4,2,14,27,12,50,10,72,89046,473
214546,115457,212421,4,96,192,51,4,2,16,23,7,98,14,92,52732,755
35190,15062,35188,4,96,192,51,4,2,16,23,7,98,14,35,57112,283
60392,26674,60722,4,96,192,51,4,2,16,23,7,98,14,49,55703,203
84879,37447,85185,4,96,192,51,4,2,16,23,7,98,14,60,55609,200
106238,45708,106749,4,96,192,51,4,2,16,23,7,98,14,66,57052,181
238010,123469,235463,4,96,192,40,4,2,23,30,10,105,15,92,47954,1145
37037,16045,37269,4,96,192,40,4,2,23,30,10,105,15,36,48806,354
67851,29759,68290,4,96,192,40,4,2,23,30,10,105,15,50,47793,270
95206,40556,95675,4,96,192,40,4,2,23,30,10,105,15,60,48465,252
120039,51890,120557,4,96,192,40,4,2,23,30,10,105,15,67,49369,291
188709,87798,185614,4,96,192,75,4,2,6,23,10,104,13,92,66614,1489
32261,12624,31413,4,96,192,75,4,2,6,23,10,104,13,35,77132,401
54305,21288,54205,4,96,192,75,4,2,6,23,10,104,13,47,76475,346
77597,31169,77437,4,96,192,75,4,2,6,23,10,104,13,59,76485,320
98830,39717,98680,4,96,192,75,4,2,6,23,10,104,13,67,77310,337
178137,83545,191853,4,96,192,89,4,2,11,24,16,60,10,93,75634,1785
52293,19874,34961,4,96,192,89,4,2,11,24,16,60,10,48,90378,583
57642,23919,58782,4,96,192,89,4,2,11,24,16,60,10,55,90547,499
83919,35063,85263,4,96,192,89,4,2,11,24,16,60,10,67,91281,539
107624,44617,109002,4,96,192,89,4,2,11,24,16,60,10,73,92624,607
135724,58641,134670,4,96,192,94,4,2,17,12,19,91,13,91,80521,6403
20323,10029,20150,4,96,192,94,4,2,17,12,19,91,13,38,87806,659
39987,15922,39973,4,96,192,94,4,2,17,12,19,91,13,46,87061,637
58892,23524,58784,4,96,192,94,4,2,17,12,19,91,13,59,88099,581
76688,31100,76596,4,96,192,94,4,2,17,12,19,91,13,66,89656,578
98115,44736,113152,4,96,192,38,4,2,18,6,26,90,9,81,46017,12730
229779,109881,232389,4,96,192,58,4,2,23,32,9,40,8,92,53433,580
38663,16259,38447,4,96,192,58,4,2,23,32,9,40,8,38,60660,329
65801,28197,66438,4,96,192,58,4,2,23,32,9,40,8,53,61028,216
92573,39646,93284,4,96,192,58,4,2,23,32,9,40,8,64,61663,251
115622,49819,116189,4,96,192,58,4,2,23,32,9,40,8,70,62278,318
147620,60700,145878,4,96,192,76,4,2,12,8,31,81,9,94,75888,9089
25754,11925,25081,4,96,192,76,4,2,12,8,31,81,9,37,83391,756
47730,18432,47017,4,96,192,76,4,2,12,8,31,81,9,47,83734,724
68630,26711,68054,4,96,192,76,4,2,12,8,31,81,9,59,85261,729
91779,35486,91179,4,96,192,76,4,2,12,8,31,81,9,68,87197,736
168833,81548,169316,4,96,192,82,4,2,8,23,23,60,6,93,76124,3837
31025,12753,29148,4,96,192,82,4,2,8,23,23,60,6,37,88887,639
51810,22290,51590,4,96,192,82,4,2,8,23,23,60,6,51,87721,608
76386,32381,76204,4,96,192,82,4,2,8,23,23,60,6,65,87953,590
99910,42559,99682,4,96,192,82,4,2,8,23,23,60,6,70,89026,595
208513,95764,210150,4,96,192,72,4,2,25,30,17,30,3,94,65724,2031
36237,15100,35692,4,96,192,72,4,2,25,30,17,30,3,40,74706,559
61443,25693,61905,4,96,192,72,4,2,25,30,17,30,3,55,74881,481
88912,37709,89325,4,96,192,72,4,2,25,30,17,30,3,67,75513,474
113152,47683,113535,4,96,192,72,4,2,25,30,17,30,3,73,75898,500
115529,53940,116674,4,96,192,35,4,2,27,11,21,119,17,87,42467,6160
18155,8893,18187,4,96,192,35,4,2,27,11,21,119,17,28,43310,577
33732,14529,33772,4,96,192,35,4,2,27,11,21,119,17,30,43331,542
50255,21729,50502,4,96,192,35,4,2,27,11,21,119,17,40,44314,542
65032,28403,65255,4,96,192,35,4,2,27,11,21,119,17,48,45082,522
155369,72224,155655,4,96,192,89,4,2,4,32,29,105,35,90,81524,5544
30161,12841,26479,4,96,192,89,4,2,4,32,29,105,35,36,96497,721
48064,19348,47133,4,96,192,89,4,2,4,32,29,105,35,49,97019,721
71412,29305,70468,4,96,192,89,4,2,4,32,29,105,35,62,98366,707
93315,38672,92379,4,96,192,89,4,2,4,32,29,105,35,69,99443,711
184518,95056,184512,4,96,192,74,4,2,28,20,4,78,13,88,58025,262
29082,13035,29823,4,96,192,74,4,2,28,20,4,78,13,34,62718,210
47651,21159,48480,4,96,192,74,4,2,28,20,4,78,13,46,61203,154
65383,28991,66434,4,96,192,74,4,2,28,20,4,78,13,56,59532,150
80198,34892,81196,4,96,192,74,4,2,28,20,4,78,13,63,59338,172
197659,96976,196199,4,96,192,61,4,2,15,28,29,120,24,95,65311,5012
35547,15301,33597,4,96,192,61,4,2,15,28,29,120,24,40,70263,690
61511,25986,61036,4,96,192,61,4,2,15,28,29,120,24,54,69372,660
90168,39005,89634,4,96,192,61,4,2,15,28,29,120,24,67,70251,657
117249,49746,116756,4,96,192,61,4,2,15,28,29,120,24,73,71524,643
227481,106628,227398,4,96,192,46,4,2,31,27,23,72,9,93,53346,3001
38930,16768,38612,4,96,192,46,4,2,31,27,23,72,9,44,55592,617
71666,30908,72075,4,96,192,46,4,2,31,27,23,72,9,55,55268,545
103555,45170,103948,4,96,192,46,4,2,31,27,23,72,9,65,55802,527
133362,59000,133773,4,96,192,46,4,2,31,27,23,72,9,72,56936,578
211518,96815,220057,4,96,192,61,4,2,6,22,27,57,19,91,67476,3802
48744,17448,37867,4,96,192,61,4,2,6,22,27,57,19,38,70322,621
66594,27173,67399,4,96,192,61,4,2,6,22,27,57,19,54,70528,597
98464,40326,99235,4,96,192,61,4,2,6,22,27,57,19,65,71394,589
258698,118031,259599,4,96,192,45,4,2,26,28,20,35,7,93,52030,1993
44026,18689,43476,4,96,192,45,4,2,26,28,20,35,7,40,54921,534
78054,33497,78367,4,96,192,45,4,2,26,28,20,35,7,56,54959,451
112865,48495,113195,4,96,192,45,4,2,26,28,20,35,7,66,55343,444
144747,61878,145028,4,96,192,45,4,2,26,28,20,35,7,73,55996,466
267840,138591,267615,4,96,192,47,4,2,25,31,8,60,10,92,49921,572
42939,19126,43223,4,96,192,47,4,2,25,31,8,60,10,39,52320,280
74718,33011,75474,4,96,192,47,4,2,25,31,8,60,10,54,51689,233
103854,45361,104690,4,96,192,47,4,2,25,31,8,60,10,63,51477,233
127742,55816,128577,4,96,192,47,4,2,25,31,8,60,10,70,52407,333
